DatePosted,Title,Seller Type,Price,Car Make,Car Model,Car Variant,Condition,Year Manufactured,Transmission,Engine Capacity,Body Type,Location,Warranty,Mileage,Colour Type,Colour,Description
2023-05-13,RECON Honda Stepwagon 1.5 spada 7 years warranty,Dealer, 141000,Honda,Stepwgn,Spada 1.5 Vtec Turbo,Recond,2018,Automatic,2.0L,MPV,Selangor,More than 5 Years,"0 - 4,999 km",Metallic,Blue / Purple,"RECON Honda Stepwagon 1.5 spada 7 years warranty  2018 - Honda Stepwagon 1.5 Spada - NEW FACELIFT MODEL  - Recond Unregister  R M 141,000  7 Tahun Warranty With Booklet  - Coverage 1 Malaysia Panel Workshop  CONTACT KAMI :-  WONG : O12 - 2OO 3636  WONG : O12 - 2OO 3636  WONG : O12 - 2OO 3636  SHOWROOM : CHERAS  FREE 7 Tahun Warranty  FREE Full PDi - Kereta Diservis Engine & Gearbox Oil  FREE 4 New Tyres If Needed  FREE Interior touch up  FREE FULL BODY CAR WASH, WAX & POLISH  FREE Tinted Coating Voucher  ISLAMIC LOAN : Faedah Rendah dari 2.4 - 2.6% 9 Tahun  OFFER** OFFER** OFFER**MUKA RM 1,000 SAHAJA  SENANG lulus pinjaman***  3 HARI LOAN DAPAT  Fast Deal & Approval, First Come First serve  Document yang diperlukan:  1)I/C copy  2)Lesen copy  3)Payslip 3 bulan jika ada  4)Latest EPF jika ada  5)Buku/penyata bank 3 bulan jika ada  6)Bil elektrik dan air  CONTACT KAMI :-  WONG : O12 - 2OO 3636  WONG : O12 - 2OO 3636  SHOWROOM : CHERAS"
2023-05-13,RECON Honda Stepwagon 1.5 spada 7 yrs warranty,Dealer, 143000,Honda,Stepwgn,Spada 1.5 Vtec Turbo,Recond,2018,Automatic,2.0L,MPV,Selangor,More than 5 Years,"0 - 4,999 km",Metallic,Black,"RECON Honda Stepwagon 1.5 spada 7 yrs warranty  2018 - Honda Stepwagon 1.5 Spada - NEW FACELIFT MODEL  - Recond Unregister  R M 143,000  7 Tahun Warranty With Booklet  - Coverage 1 Malaysia Panel Workshop  CONTACT KAMI :-  WONG : O12 - 2OO 3636  WONG : O12 - 2OO 3636  SHOWROOM : CHERAS  FREE 7 Tahun Warranty  FREE Full PDi - Kereta Diservis Engine & Gearbox Oil  FREE 4 New Tyres If Needed  FREE Interior touch up  FREE FULL BODY CAR WASH, WAX & POLISH  FREE Tinted Coating Voucher  ISLAMIC LOAN : Faedah Rendah dari 2.4 - 2.6% 9 Tahun  OFFER** OFFER** OFFER**MUKA RM 1,000 SAHAJA  SENANG lulus pinjaman***  3 HARI LOAN DAPAT  Fast Deal & Approval, First Come First serve  Document yang diperlukan:  1)I/C copy  2)Lesen copy  3)Payslip 3 bulan jika ada  4)Latest EPF jika ada  5)Buku/penyata bank 3 bulan jika ada  6)Bil elektrik dan air  CONTACT KAMI :-  WONG : O12 - 2OO 3636  WONG : O12 - 2OO 3636  SHOWROOM : CHERAS"
2023-05-13,RECON Honda Stepwagon 1.5 spada Ã,Dealer, 151000,Honda,Stepwgn,Spada 1.5 Vtec Turbo,Recond,2018,Automatic,2.0L,MPV,Selangor,More than 5 Years,"0 - 4,999 km",Metallic,Black,RECON Honda Stepwagon 1.5 spada Ã
2023-05-13,2023 Unregistered Hino XZU414 For Sell,Dealer, 96800,Hino,300 Series,BDM 5000,Recond,2023,Manual,4.3L,Commercial,Johor,No Warranty,"75,000 - 79,999 km",Metallic,Brown,"2023 Unregistered Hino XZU414 For Sell  Unregistered Hino XZU414 For Sell  - 4.0 CC TURBO  - BDM 7500  - ENGINE MODEL : N04C  - IMPORT FROM JAPAN  -17.5 TUBELESS RIM  - 6 NEW 17.5 TYRES  - 2 NEW BATTERY  - ROAD TAX AND INSURANCE  - 6 GEARS  - 6 NUTS(BIG AXEL)  - READY STOCK  - TIP TOP CONDITION  - TRADE-IN ACCEPTABLE  - ONLY 1 UNIT AVAILABLE  - Harga OTR  14 Kaki  - Wooden Cargo   RM 96,800  - Aluminium Box   RM105,800  - Wooden Tipper   RM108,000  - Side Curtain        RM106,800  17 Kaki  - Wooden Cargo   RM 99,800  - Aluminium Box   RM112,800  - Wooden Tipper   RM113,000  - Side Curtain        RM113,800  21.5 Kaki  - Wooden Cargo   RM102,800  - Aluminium Box   RM119,800  - Side Curtain        RM119,800  YL KULAI MOTOR SDN BHD  Please Call/ WhatsApp    Show Phone Number   (Mr Yun) /    Show Phone Number   (Ms Yun )  MLO 3781, JALAN AIR HITAM, BATU 16 1/2, SALENG,81400 SENAI, JOHOR.  - WAZE: https://waze.com/ul/hw239nruyw  -    Show Phone Number   /    Show Phone Number   - https://wa.me/6    Show Phone Number   - https://www.facebook.com/ylkulaimotorsb/"
2023-05-13,2013 Ford Fiesta Hatchback 1.6 Sport AUto 1 Owner Free accident Low Mileage,Dealer, 22800,Ford,Fiesta Hatchback,1.6 Sport,Used,2013,Automatic,1.6L,Hatchback,Melaka,No Warranty,"65,000 - 69,999 km",Metallic,Black,"2013 Ford Fiesta Hatchback 1.6 Sport AUto 1 Owner Free accident Low Mileage  YEAR 2013-Ford Fiesta Sport 1.6 Auto  Contact & WhatsApp Us At:  Ivan		: 0111-666 9292	www.wasap.my/6    Show Phone Number   2  VEHICLE Info :-  -Year 2013 / 1 Owner / Mileage : 66,xxx KM  -1.6 Auto Petrol / 6 Speed Gear   Safe Petrol  -Gear   Engine Good Performance  -Mileage 66,xxx KM / Fully Skirting  -Aicond   Radio   CD Player   Bluetooth Connection  -Car In Good Condition & Safe To Use  -Call Ivan    Show Phone Number   2  -Loan Up To : 27K / 5-7 Year / Monthly : 4xx.oo /-  FACEBOOK : PERNIAGAAN MOTOR KLEBANG  Perniagaan Motor Klebang  Address: No.5777-C, Jalan Klebang Kecil, Limbongan, 75200 Melaka.  Operation Day: Mon-Sat  Operation Time: 9:00am - 5:30pm  Hotline : 0111-666 9292 / www.wasap.my/6    Show Phone Number   2  MAP LOCATION : https://www.google.com/maps/place/Perniagaan Motor Klebang, Jalan Tengkera, Kampung Limbongan, 75200 Klebang, Malacca/@2.2054266,102.2199833,16z/data=!4m2!3m1!1s0x31d1f1ae238c4a73:0xabf4a2644326fab7?hl=en&source=lmns  CARELINE 24 Hour Service :-Ã"
2023-05-12,2017 Volkswagen Golf GTI 2.0 TSI PERFORMANCE PACKAGE - APPLE CARPLAY - BSM - LKA - GOOD DEAL -,Dealer, 168888,Volkswagen,Golf GTI,2.0 TSI,Recond,2017,Automatic,2.0L,Hatchback,Selangor,1 Year Warranty,"30,000 - 34,999 km",Metallic,White,"2017 Volkswagen Golf GTI 2.0 TSI PERFORMANCE PACKAGE - APPLE CARPLAY - BSM - LKA - GOOD DEAL -  VOLKSWAGEN GOLF 2.0 GTi PERFORMANCE PACKAGE  - YEAR 2017  - UNREGISTERED  - JAPAN SPEC  SPECIFICATIONS  - PERFORMANCE PACKAGE  - PUSH START  - MULTI FUNCTION STEERING  - PADDLE SHIFT  - TRACTION CONTROL SYSTEM  - APPLE CAR PLAY  - BLIND SPOT MONITOR  - LANE KEEP ASSIST  - 19"" SPORT RIM  - PARKING DISTANCE CONTROL WITH REVERSE CAMERA  - AND MANY MORE EXTRA FEATURES...  * Estimate Selling Price Rm168,888  (For Duty Free Zone Langkawi, Labuan, Government Purchase and Embassy in Malaysia)**T&C  ** Now Promotion Selling Price Rm178,800  (Included sst duty tax)  Our Imported cars are :  - Inspected with HIGH GRADE Quality.  - Prepared in accordance with HIGH STANDARDS.  - 100% GUARANTEE After Sales Service Provided.  VIEW TO APPRECIATE!!!  * Trusted Car Dealer in Malaysia  * View to Believe  * Recond VOLKSWAGEN GOLF GTi For Sale  * Call to Find Out More About The Car  ***MANY MORE RECOND VOLKSWAGEN GOLF ARE AVAILABLE TO CHOOSE***  WE PROVIDE :  ~ JPJ SERVICES  ~ LOAN ARRANGEMENT SERVICES  ~ HIGH AND FAST LOAN APPROVAL  ~ ACCEPT HIGH TRADE IN  ~ EXTENDED WARRANTY  .  Welcome Visit WEBSITE  *** www.AnekaAuto.com ***  { VIEW BY APPOINTMENT }  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 SALES TEAM  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 RECOND CAR SALES TEAM  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 RECOND VOLKSWAGEN GOLF SALES AGENT  .  { VIEW BY APPOINTMENT }  (00941100B7800HBT)"
2023-09-11,"Proton Exora 1.6 AUTO Turbo Executive MPV-2015 YEAR 2 UNIT-ACCIDENT FEE, 2 AIRBANG, ABS",Dealer, 27800,Proton,Exora,1.6 Turbo Bold Executive,Used,2015,Automatic,1.6L,MPV,Kuala Lumpur,1 Year Warranty,"100,000 - 109,999 km",Metallic,Black,"Proton Exora 1.6 AUTO Turbo Executive MPV-2015 YEAR 2 UNIT-ACCIDENT FEE, 2 AIRBANG, ABS  Contact For Best Deal :    Show Phone Number   MS    Show Phone Number   Encik  NEW STOCK!!! NEW STOCK!!! NEW STOCK!!!  * ORIGINAL CONDITION Ã¢Â"
2023-09-18,2023 Toyota Vios 1.5 (A) BET DEAL & SENANG LULUS,Dealer, 84600,Toyota,Vios,1.5,New,2023,Automatic,1.5L,Sedan,Perak,5 Years Warranty,,,,"2023 Toyota Vios 1.5 (A) BET DEAL & SENANG LULUS  Assalamualaikum dan Selamat Sejahtera  Masih lagi tercari-cari kereta baru ?  Nak ruang dalaman yg luas , selesa , sistem keselamatan yg canggih ?  Gaji RM2,000 pun dah boleh beli kereta TOYOTA tau.  TOYOTA VIOS 1.5 (A) E Spec  Selling Price - RM89,600  Insurance - RM2,800 (estimate)  Booking - RM500  Rebate - RM5,000  Downpayment - RM3,800  90% Loan - RM83,100  9 Tahun - RM928  Full Loan - RM86,900  9 Tahun - RM971  ........................................................  TOYOTA VIOS 1.5 (A) G Spec  Selling Price - RM95,500  Insurance - RM3,000 (estimate)  Booking - RM500  Rebate - RM5,000  Downpayment - RM4,400  90% Loan - RM88,600  9 Tahun - RM991  Full Loan - RM93,000  9 Tahun - RM1,040  .........................................................  PILIHAN WARNA :  Platinum White Pearl  Silver Metallic  Attitude Black  Nebula Blue Metallic  Spicy Scarlet SE  -Minimum Gaji RM2,000  -Kereta Ready Stock  -Loan Senang Lulus  -100% Full Loan (T&C)  -Rebate Tinggi  -Hubungan Baik dengan Pihak Bank  -Menerima Trade in Kereta Lama (High Value)  -Servis Perkhidmatan Seluruh Semenanjung  -Penghantaran Kereta Disediakan ke Lokasi Anda  -Free Gift Banyak  *Antara FREE GIFT yang menarik menanti anda :  -FREE TOYOTA merchandise  -FREE toyota key chain  -FREE portable tyre pump  -FREE trunk tray  -FREE door visor  -FREE emergency kit  -FREE petrol  -FREE wireless headset  -FREE tinted voucher RM500  -FREE roadtax holder  -FREE air refreshener  -FREE umbrella  -FREE anti slip dash mat  -FREE sun shade  -FREE mutifunctional phone holder  -FREE handphone charger  -FREE bag  -FREE towel  -FREE pen  Untuk permohonan pinjaman melalui pihak  bank memerlukan dokumen-dokumen seperti  berikut :  Dokumen Untuk Individu :  -Salinan Kad Pengenalan  -Salinan Lesen Memandu  -Slip Gaji 3 Bulan  -Penyata Bank 3 Bulan  -Penyata KWSP  Dokumen Untuk Syarikat :  -Salinan Kad Pengenalan Director  -Salinan Lesen Memandu Director  -Borang 9,24,49  -M&A  -Resolusi Syarikat  -Penyata Bank 6 bulan  Dokumen Untuk Skim Graduan :  -Salinan Kad Pengenalan  -Salinan Lesen Memandu  -Transkrip Diploma/Ijazah  -Surat Tawaran Kerja  Kenapa ANDA harus MEMBELI dengan saya ???  1. Berpengalaman luas didalam bidang  JUAL-BELI kenderaan selama 11 tahun  2. Perkhidmatan & layanan yang PANTAS & MESRA  3. TIADA sebarang rekod buruk dengan PELANGGAN  4. Servis AFTER SALES  5. BERUSAHA bersungguh-sungguh untuk meluluskan LOAN anda  6. CONNECTION yang KUAT dengan pihak BANK  7. PELANGGAN mesti BERPUAS HATI dan GEMBIRA  JANGAN TUNGGU LAMA2 NANTI RUGI !  Call @ WhatsApp saya skrg !  KHAIRI (Sales Advisor)  H/P : 019 363 6677  Email :   [email protected]  Please Call @ Whatsapp (24 Hours On Call)  KHAIRI 019 363 6677  KHAIRI 019 363 6677  Terima Kasih  *Terms and Conditions Apply"
2023-05-12,2018 Mercedes-Benz A-Class A180 AMG SPORT EDITION 1 - NEW FACELIFT - GOOD DEAL - (UNREGISTERED),Dealer, 198888,Mercedes-Benz,A-Class,A180 AMG Line,Recond,2018,Automatic,1.3L,Hatchback,Selangor,1 Year Warranty,"20,000 - 24,999 km",Metallic,White,"2018 Mercedes-Benz A-Class A180 AMG SPORT EDITION 1 - NEW FACELIFT - GOOD DEAL - (UNREGISTERED)  MERCEDES BENZ A180 AMG *EDITION 1  - 1.3L TURBO  - YEAR 2018  - UNREGISTERED  - JAPAN SPEC  **NEW FACELIFT**  SPECIFICATION  - KEYLESS ENTRY  - PUSH START BUTTON  - MULTI FUNCTION STEERING  - PADDLE SHIFT  - ELECTRIC SEAT WITH MEMORY CONTROL  - SPORT MODE  - DIGITAL WIDE SCREEN COCKPIT  - HEAD UP DISPLAY (HUD)  - PREMIUM SOUND SYSTEM  - DISTRONIC  - ACTIVE BRAKE ASSIST  - BLIND SPOT ASSIST  - LANE KEEPING ASSIST  - 19"" AMG SPORT RIMS  - PARKING DISTANCE CONTROL WITH SURROUND VIEW CAMERA  - AND MANY MORE EXTRA FEATURES...  * Estimate Selling Price Rm198,888  (For Duty Free Zone Langkawi, Labuan, Government Purchase and Embassy in Malaysia)**T&C  ** Now Promotion Selling Price Rm208,800  (Included sst duty tax)  Our Imported cars are :  - Inspected with HIGH GRADE Quality.  - Prepared in accordance with HIGH STANDARDS.  - 100% GUARANTEE After Sales Service Provided.  VIEW TO APPRECIATE!!!  * Trusted Car Dealer in Malaysia  * View to Believe  * Recond MERCEDES BENZ A180 AMG For Sale  * Call to Find Out More About The Car  ***MANY MORE RECOND MERCEDES BENZ ARE AVAILABLE TO CHOOSE***  WE PROVIDE :  ~ JPJ SERVICES  ~ LOAN ARRANGEMENT SERVICES  ~ HIGH AND FAST LOAN APPROVAL  ~ ACCEPT HIGH TRADE IN  ~ EXTENDED WARRANTY  .  Welcome Visit WEBSITE  *** www.AnekaAuto.com ***  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 SALES TEAM  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 RECOND CAR SALES TEAM  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 RECOND MERCEDES BENZ A180 AMG SALES AGENT  (00452600C0800ZMTBH)"
2023-05-12,2018 Porsche Macan 2.0 PDLS PLUS - BOSE - (UNREGISTERED),Dealer, 308888,Porsche,Macan,2.0 Turbo,Recond,2018,Automatic,2.0L,SUV,Selangor,1 Year Warranty,"40,000 - 44,999 km",Metallic,Blue / Purple,"2018 Porsche Macan 2.0 PDLS PLUS - BOSE - (UNREGISTERED)  PORSCHE MACAN 2.0  - UNREGISTERED  - Year Made 2018  SPECIFICATION  - KEYLESS ENTRY / GO  - MULTI-FUNCTION STEERING  - PADDLE SHIFT  - SPORT MODE SELECTION  - PDLS PLUS 4 POINT LED HEADLIGHT  - BLACK LEATHER SEAT  - ELECTRIC SEAT WITH MEMORY CONTROL  - BOSE PREMIUM SOUND SYSTEM  - TWIN DOUBLE SPORT EXHAUST  - POWER BOOT  - LAND KEEP ASSIST  - PORSCHE 20"" SPYDER SPORT RIMS  - PARKING DISTANCE CONTROL WITH REVERSE CAMERA  - AND MANY MORE EXTRA FEATURES...  * Estimate Selling Price Rm308,888  (For Duty Free Zone Langkawi, Labuan, Government Purchase and Embassy in Malaysia)**T&C  ** Now Promotion Selling Price Rm318,800  (Included sst duty tax)  Our Imported cars are :  - Inspected with HIGH GRADE Quality.  - Prepared in accordance with HIGH STANDARDS.  - 100% GUARANTEE After Sales Service Provided.  VIEW TO APPRECIATE!!!  * Trusted Car Dealer in Malaysia  * View to Believe  * Recond PORSCHE MACAN 2.0 For Sale  * Call to Find Out More About The Car  ***MANY MORE RECOND PORSCHE MACAN ARE AVAILABLE TO CHOOSE***  WE PROVIDE :  ~ JPJ SERVICES  ~ LOAN ARRANGEMENT SERVICES  ~ HIGH AND FAST LOAN APPROVAL  ~ ACCEPT HIGH TRADE IN  ~ EXTENDED WARRANTY  .  .  Welcome Visit WEBSITE  *** www.AnekaAuto.com ***  { VIEW BY APPOINTMENT }  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 SALES TEAM  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 RECOND CAR SALES TEAM  .  WHATSAPP or CALL NOW for more info & APPOINTMENT @ 016-298 9933 RECOND PORSCHE MACAN SALES AGENT  .  { VIEW BY APPOINTMENT }  .  (00483200D1800HBT)"
2023-05-12,2011 3 Ton 14.5 Kaki Isuzu NPR72 Steel Tipper For Sell,Dealer, 55000,Isuzu,NPR72,Truck,Used,2011,Manual,5.0L,Commercial,Johor,No Warranty,"60,000 - 64,999 km",Solid,Brown,"2011 3 Ton 14.5 Kaki Isuzu NPR72 Steel Tipper For Sell  3 Ton 14.5 Kaki Isuzu NPR72 Steel Tipper For Sell  - Year 2011  - Engine Model : 4HJ1  - 14.5 Kaki  - 3 Ton  - 4985 CC  - Bdm 5000  - Diesel  - Ready Stock  - Tip Top Condition  - Trade-In Acceptable  - Harga Body RM55,000  YL KULAI MOTOR SDN BHD  Please Call/ WhatsApp    Show Phone Number   (Mr Yun) /    Show Phone Number   (Ms Yun )  MLO 3781, JALAN AIR HITAM, BATU 16 1/2, SALENG, JOHOR.  - WAZE: https://waze.com/ul/hw239nruyw  -    Show Phone Number   /    Show Phone Number   - https://wa.me/6    Show Phone Number   - https://wa.me/6    Show Phone Number   - https://www.facebook.com/ylkulaimotorsb/"
2023-05-12,1991 10 Kaki Toyota Dyna Hiace LH80 Kargo Am For Sell,Dealer, 16800,Toyota,Dyna,2.5,Used,1991,Manual,2.5L,Commercial,Johor,No Warranty,"65,000 - 69,999 km",Metallic,Brown,"1991 10 Kaki Toyota Dyna Hiace LH80 Kargo Am For Sell  10 Kaki Toyota Dyna Hiace LH80 Kargo Am For Sell  - Year 1991  - 2446 CC  - 10 Kaki  - New Gearbox  - Disel  - Ready Stock  - Tip Top Condition  - Trade-In Acceptable  - Harga Body RM16,800  YL KULAI MOTO SDN BHD  Please Call/ WhatsApp    Show Phone Number   (Mr Yun) /    Show Phone Number   (Ms Yun )  MLO 3781, JALAN AIR HITAM, BATU 16 1/2, SALENG,81400 SENAI, JOHOR.  - WAZE: https://waze.com/ul/hw239nruyw  -    Show Phone Number   /    Show Phone Number   - https://wa.me/6    Show Phone Number   - https://www.facebook.com/ylkulaimotorsb/"
2023-05-12,2017 Mercedes-Benz GLA-Class GLA 220 4MATIC,Dealer, 168000,Mercedes-Benz,GLA-Class,GLA 250 4MATIC,Recond,2017,Automatic,2.0L,SUV,Selangor,3 Years Warranty,"25,000 - 29,999 km",Metallic,Black,"2017 Mercedes-Benz GLA-Class GLA 220 4MATIC  ASALAMMUALAIKUM DAN SALAM SEJAHTERA...  *** SYAWAL 1444 PROMOTIONS!!!***  MERCEDES BENZ GLA220 SE FL 4 MATIC  JPN SPEC  GRADE A CAR ASSURED  RECON UNREGISTERED  MANUFACTURED YEAR 2017  ORIGINAL MILEAGE  DIRECT SALESMAN AP HOLDER!!!  ~~~~~SPECIFICATION~~~~~  Key Less Entry  Push Start  Lane Keeping Assist  Brake Assist  Parking Assist  Blind Spot  P/Electronics Seats  Full Leather Seats  Power Booth  Rev. Camera  Dual Tail Pipe  18"" Sport Rim  2.0L 4-Cylider Turbocharged Petrol Engine { 1,991cc }  7-speed auto - shift man w/OD Transmission  Performance : 184hp @ 5,500 rpm  Max Torque : 221.27 lb-ft @ 1,200 - 4,000 rpm  Acceleration : 6.7 secs / 0 - 60mph  ### BOOKING RM1,000.00(Ã°Â"
2023-05-12,2023 Nissan UD MK36 JO7E 6.4cc MT 14ft-24ft BDM 7500Kg-13500Kg (REBUILD) EASY LOAN/LOW INTEREST RATE,Dealer, 83600,Nissan,UD,7.0,Recond,2023,Manual,6.9L,Commercial,Selangor,No Warranty,"0 - 4,999 km",Solid,Yellow / Gold,"2023 Nissan UD MK36 JO7E 6.4cc MT 14ft-24ft BDM 7500Kg-13500Kg (REBUILD) EASY LOAN/LOW INTEREST RATE  ***NEW COMING STOCK***GOOD NEWS***  (COME AND VIEW OUR LORRY CALL ME    Show Phone Number   FELIX KHOO)  **NEW NICE YELLOW UNIT NISSAN UD MK36 (JO7E) 245 HORSE POWER WELCOME VIEW AND BOOK IT  **  Brand: NISSAN UD  Model : MK36  Weight (BDM) : 7,500Kg-13500Kg  Engine CC : 6,403cc  Gear: MT  Available Ft:14FEET-24FEET  --------------------------------------------------------------------------  PLS CALL : FELIX KHOO    Show Phone Number   WHATSAPP: www.wasap.my/6    Show Phone Number   FB PAGE : Isuzu/Daihatsu PTM 4S Malaysia  https://www.facebook.com/IsuzuDaihatsu-PTM-4S-Malaysia-1    Show Phone Number   0868/  BOOK THE TRUCK NOW BEFORE THE TRUCK OUT OF STOCK  --------------------------------------------------------------------------  WHY ME??  - Grade A Lorry  - Available Deliver To East Malaysia  - Complete record of car servicing  - Little usage  - Definitely must view, view to believe.  - Car waiting to go  - Economy Parts and Easy Parts Searching  - No Hidden Deeply Customer Trusted  - Up To 1 Customer Introduce 6-7 unit Lorry Yearly  - Lebih 6 Tahun expriance pengalaman  - Up Sold 400++ Unit  - WE CAN MAKE ALL TYPE OF BODY  - FAST TO DELIVERY  - LOW DOWNPAYMENT  --------------------------------------------------------------------------  Documents Needed (Bank Loan) :  (Sole Proprietor / Partnership / Trading / Enterprise)  - Borang A & D  - Director IC (Front & Back)  - 6 Month Latest Bank Statement  (Sdn Bhd)  - Form 9, 24, 44, 49, M&A  - Director IC (Front & Back)  - 6 Month Latest Bank Statement  --------------------------------------------------------------------------  ~~ Nak Beli Lorry , Ada Dokumen Tapi tak strong? Takut Tak dapat Loan?  ~~ Jangan Risau !!! Kita Akan Menberi Nasihat Kepada Pemohon !!!  ~~ Cari Kita !!! Kita Mempunyai Keyakinan Kasi Loan Customer Approve !!!  ~~Want To Buy Lorry , But Document Not Very Strong? Scary Loan Can't Approve?  ~~ Dont Worry, We Will Free Advice For Loan Application To Customer !!!  ~~ Find Us !!! We Have Confident To Let Customer Get Bank Loan !!!  ~~ Pinjaman Bank Sehingga 7 Tahun Installment  ~~ Bank Loan Installment maximum 7 years  ~~ Bank Interest Rate Rendah  ~~ Bank Loan Low Interest  --------------------------------------------------------------------------  Body Type Options:-  - Wooden Body  - Steel Body  - Wooden Tipper  - Steel Tipper  - Aluminium/Fibre Box  - Luton Box  - Corrugated Box  - Insulated Box  - Chiller / Freezer Refrigerated Box  - Curtain Sider  - Arm Roll (Roll On Roll Off)  - Wooden Livestock Body  - Mobile Kitchen  - Crane  - Etc  --------------------------------------------------------------------------  PLS CALL : FELIX KHOO    Show Phone Number   WHATSAPP: www.wasap.my/6    Show Phone Number   FB PAGE : Isuzu/Daihatsu PTM 4S Malaysia  https://www.facebook.com/IsuzuDaihatsu-PTM-4S-Malaysia-1    Show Phone Number   0868/  BOOK THE TRUCK NOW BEFORE THE TRUCK OUT OF STOCK Ã°Â"
2023-05-12,2023 Nissan UD MK35(JO5E) 4.6cc 175hp 14ft-24ft 7500Kg-13500Kg (REBUILD) EASY LOAN/LOW INTEREST RATE,Dealer, 83600,Nissan,UD,CONDOR MK38,Recond,2023,Manual,4.7L,Commercial,Selangor,No Warranty,"0 - 4,999 km",Solid,Grey / Silver,"2023 Nissan UD MK35(JO5E) 4.6cc 175hp 14ft-24ft 7500Kg-13500Kg (REBUILD) EASY LOAN/LOW INTEREST RATE  ***NEW COMING STOCK***GOOD NEWS***  (COME AND VIEW OUR LORRY CALL ME    Show Phone Number   FELIX KHOO)  **NISSAN UD MK35 (JO5E) 175 HORSE POWER SAME ENGINE HINO 500 SERIES FC6J LIMITED 2 UNIT WELCOME VIEW AND BOOK IT**  (SHORT CHASSIS TIPPER AND ARMROLL LOVER)  Brand: NISSAN UD  Model : MK35  Weight (BDM) : 7,500Kg-13500Kg  Engine CC : 4,728cc  Gear: MT  Available Ft:14FEET-24FEET  --------------------------------------------------------------------------  PLS CALL : FELIX KHOO    Show Phone Number   WHATSAPP: www.wasap.my/6    Show Phone Number   FB PAGE : Isuzu/Daihatsu PTM 4S Malaysia  https://www.facebook.com/IsuzuDaihatsu-PTM-4S-Malaysia-1    Show Phone Number   0868/  BOOK THE TRUCK NOW BEFORE THE TRUCK OUT OF STOCK  --------------------------------------------------------------------------  WHY ME??  - Grade A Lorry  - Available Deliver To East Malaysia  - Complete record of car servicing  - Little usage  - Definitely must view, view to believe.  - Car waiting to go  - Economy Parts and Easy Parts Searching  - No Hidden Deeply Customer Trusted  - Up To 1 Customer Introduce 6-7 unit Lorry Yearly  - Lebih 6 Tahun expriance pengalaman  - Up Sold 400++ Unit  - WE CAN MAKE ALL TYPE OF BODY  - FAST TO DELIVERY  - LOW DOWNPAYMENT  --------------------------------------------------------------------------  Documents Needed (Bank Loan) :  (Sole Proprietor / Partnership / Trading / Enterprise)  - Borang A & D  - Director IC (Front & Back)  - 6 Month Latest Bank Statement  (Sdn Bhd)  - Form 9, 24, 44, 49, M&A  - Director IC (Front & Back)  - 6 Month Latest Bank Statement  --------------------------------------------------------------------------  ~~ Nak Beli Lorry , Ada Dokumen Tapi tak strong? Takut Tak dapat Loan?  ~~ Jangan Risau !!! Kita Akan Menberi Nasihat Kepada Pemohon !!!  ~~ Cari Kita !!! Kita Mempunyai Keyakinan Kasi Loan Customer Approve !!!  ~~Want To Buy Lorry , But Document Not Very Strong? Scary Loan Can't Approve?  ~~ Dont Worry, We Will Free Advice For Loan Application To Customer !!!  ~~ Find Us !!! We Have Confident To Let Customer Get Bank Loan !!!  ~~ Pinjaman Bank Sehingga 7 Tahun Installment  ~~ Bank Loan Installment maximum 7 years  ~~ Bank Interest Rate Rendah  ~~ Bank Loan Low Interest  --------------------------------------------------------------------------  Body Type Options:-  - Wooden Body  - Steel Body  - Wooden Tipper  - Steel Tipper  - Aluminium/Fibre Box  - Luton Box  - Corrugated Box  - Insulated Box  - Chiller / Freezer Refrigerated Box  - Curtain Sider  - Arm Roll (Roll On Roll Off)  - Wooden Livestock Body  - Mobile Kitchen  - Crane  - Etc  --------------------------------------------------------------------------  PLS CALL : FELIX KHOO    Show Phone Number   WHATSAPP: www.wasap.my/6    Show Phone Number   FB PAGE : Isuzu/Daihatsu PTM 4S Malaysia  https://www.facebook.com/IsuzuDaihatsu-PTM-4S-Malaysia-1    Show Phone Number   0868/  BOOK THE TRUCK NOW BEFORE THE TRUCK OUT OF STOCK  --------------------------------------------------------------------------  WE OPEN 7 DAYS A WEEK:  * 10:00 AM-6:30PM (MONDAY - FRIDAY)  * 10:00 AM-5:30PM (SATURDAY - SUNDAY)  (CHERAS BT9/SELAYANG)  --------------------------------------------------------------------------  *Picture Above Only For Reference  Applicable for any type of body, eg. Cargo, Luton Box, Tipper , Refrigerated box and any other type of body  --------------------------------------------------------------------------"
